"","X","price","years_old","manufacturer","condition","cylinders","fuel","odometer","title_status","transmission","drive","size","type","paint_color","mileage","manufacturer_luxury","manufacturer_normal","condition_excellent","condition_fair","condition_good","condition_like new","condition_new","condition_salvage","cylinders_3 cylinders","cylinders_4 cylinders","cylinders_5 cylinders","cylinders_6 cylinders","cylinders_8 cylinders","cylinders_10 cylinders","cylinders_12 cylinders","cylinders_other","fuel_diesel","fuel_electric","fuel_gas","fuel_hybrid","fuel_other","title_status_clean","title_status_lien","title_status_missing","title_status_parts only","title_status_rebuilt","title_status_salvage","transmission_automatic","transmission_manual","transmission_other","drive_4wd","drive_fwd","drive_rwd","size_compact","size_full-size","size_mid-size","size_sub-compact","type_bus","type_convertible","type_coupe","type_hatchback","type_mini-van","type_offroad","type_other","type_pickup","type_sedan","type_SUV","type_truck","type_van","type_wagon","paint_color_black","paint_color_blue","paint_color_brown","paint_color_custom","paint_color_green","paint_color_grey","paint_color_orange","paint_color_purple","paint_color_red","paint_color_silver","paint_color_white","paint_color_yellow","mileage_average","mileage_high","mileage_low","mileage_vh","log_price"
"4172",4171,3000,14,"normal","excellent","4 cylinders","gas",122891,"clean","manual","4wd","full-size","sedan","white","very-high",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.00636756765025
"4173",4172,7900,14,"normal","excellent","8 cylinders","gas",236000,"clean","automatic","4wd","full-size","truck","green","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.97461803845511
"4174",4173,6500,10,"normal","good","6 cylinders","gas",159000,"clean","automatic","fwd","full-size","sedan","red","very-high",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.77955745588373
"4175",4174,3998,16,"normal","like new","6 cylinders","gas",152695,"clean","automatic","fwd","mid-size","SUV","white","very-high",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.29354951506035
"4176",4175,7998,4,"normal","like new","4 cylinders","gas",67553,"clean","automatic","fwd","compact","sedan","grey","very-high",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.98694678940676
"4177",4176,6999,12,"normal","excellent","6 cylinders","gas",140000,"clean","automatic","fwd","full-size","SUV","grey","very-high",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.85352256068954
"4178",4177,7999,9,"normal","excellent","6 cylinders","gas",131000,"clean","automatic","rwd","mid-size","SUV","black","very-high",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.98707181284882
"4179",4178,3500,33,"normal","fair","8 cylinders","gas",1e+06,"clean","automatic","4wd","full-size","offroad","custom","very-high",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.1605182474775
"4180",4179,4500,15,"luxury","excellent","8 cylinders","gas",148413,"clean","automatic","rwd","full-size","SUV","black","very-high",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.41183267575841
"4181",4180,7500,21,"normal","good","8 cylinders","diesel",338000,"clean","automatic","4wd","full-size","pickup","brown","very-high",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.9226582995244
"4182",4181,4000,17,"normal","good","6 cylinders","gas",180000,"clean","automatic","4wd","full-size","SUV","grey","very-high",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.29404964010203
"4183",4182,9750,45,"normal","excellent","8 cylinders","gas",54000,"clean","automatic","rwd","compact","coupe","silver","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.18502256399189
"4184",4183,8000,16,"normal","excellent","8 cylinders","gas",152040,"clean","automatic","rwd","mid-size","convertible","red","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.98719682066197
"4185",4184,54800,3,"normal","excellent","8 cylinders","diesel",9500,"clean","automatic","4wd","full-size","truck","red","average",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.9114454729361
"4186",4185,8500,10,"normal","good","6 cylinders","gas",111000,"rebuilt","manual","rwd","compact","coupe","black","very-high",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.04782144247841
"4187",4186,13500,12,"normal","excellent","8 cylinders","gas",92130,"clean","automatic","rwd","mid-size","sedan","silver","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.51044496442652
"4188",4187,24800,8,"normal","excellent","8 cylinders","gas",59500,"clean","automatic","4wd","full-size","truck","red","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.1185989321531
"4189",4188,5500,11,"normal","good","4 cylinders","gas",52515,"clean","automatic","fwd","sub-compact","hatchback","blue","very-high",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.61250337122056
"4190",4189,8600,29,"normal","good","8 cylinders","gas",69122,"clean","automatic","rwd","mid-size","convertible","black","very-high",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0595174822416
"4191",4190,4500,12,"normal","good","4 cylinders","gas",192107,"clean","automatic","fwd","compact","sedan","grey","very-high",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.41183267575841
"4192",4191,6500,14,"normal","good","4 cylinders","gas",176333,"clean","automatic","fwd","full-size","sedan","blue","very-high",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.77955745588373
"4193",4192,3500,19,"normal","good","4 cylinders","gas",125805,"clean","automatic","fwd","compact","coupe","red","very-high",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.1605182474775
"4194",4193,15900,4,"normal","like new","4 cylinders","gas",25756,"clean","automatic","fwd","full-size","SUV","silver","high",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.67407438820832
"4195",4194,10000,6,"normal","excellent","4 cylinders","gas",112000,"clean","automatic","fwd","full-size","sedan","grey","very-high",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.21034037197618
"4196",4195,6000,19,"normal","good","8 cylinders","gas",2e+05,"clean","automatic","rwd","full-size","truck","grey","very-high",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.69951474821019
"4197",4196,8900,25,"normal","good","8 cylinders","gas",133000,"clean","automatic","4wd","full-size","SUV","white","very-high",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.09380655572023
"4198",4197,10500,13,"normal","excellent","10 cylinders","gas",165000,"clean","automatic","rwd","full-size","truck","white","very-high",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.25913053614561
"4199",4198,20800,9,"normal","excellent","8 cylinders","gas",113608,"clean","automatic","4wd","full-size","pickup","red","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.94270826568941
"4200",4199,16995,4,"normal","like new","4 cylinders","gas",18226,"clean","automatic","fwd","full-size","sedan","grey","high",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9.74067446213022
"4201",4200,2995,18,"normal","excellent","4 cylinders","gas",88000,"clean","automatic","fwd","mid-size","sedan","silver","very-high",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.00469951054955
"4202",4201,2195,24,"normal","good","4 cylinders","gas",221000,"clean","automatic","fwd","full-size","sedan","white","very-high",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.69393732550927
"4203",4202,3495,15,"normal","excellent","6 cylinders","gas",138018,"clean","automatic","rwd","full-size","sedan","silver","very-high",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.15908865466791
"4204",4203,2495,17,"normal","good","4 cylinders","gas",135145,"clean","manual","fwd","compact","sedan","silver","very-high",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.82204400818562
"4205",4204,8700,2,"normal","like new","3 cylinders","gas",60322,"clean","automatic","fwd","mid-size","sedan","red","very-high",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.07107830464268
"4206",4205,79800,0,"luxury","like new","8 cylinders","gas",3345,"clean","automatic","4wd","full-size","SUV","white","low",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.2872787834379
"4207",4206,1000,17,"normal","fair","4 cylinders","gas",172000,"clean","manual","fwd","compact","hatchback","silver","very-high",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.90775527898214
"4208",4207,8000,50,"normal","good","6 cylinders","gas",300,"clean","manual","rwd","full-size","truck","white","low",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.98719682066197
"4209",4208,41700,5,"normal","excellent","8 cylinders","diesel",157800,"clean","automatic","4wd","full-size","truck","brown","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10.6382564077869
"4210",4209,6500,8,"normal","excellent","4 cylinders","gas",89500,"clean","automatic","fwd","compact","sedan","black","very-high",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.77955745588373
"4211",4210,29800,9,"normal","excellent","8 cylinders","diesel",165500,"clean","automatic","4wd","full-size","truck","brown","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10.3022636724935
"4212",4211,3695,12,"normal","fair","6 cylinders","gas",152970,"clean","automatic","fwd","mid-size","sedan","red","very-high",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.2147358333823
"4213",4212,1500,13,"normal","fair","4 cylinders","gas",230000,"clean","automatic","fwd","compact","sedan","silver","very-high",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.3132203870903
"4214",4213,4500,10,"normal","excellent","4 cylinders","gas",163800,"clean","automatic","fwd","compact","sedan","grey","very-high",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.41183267575841
"4215",4214,4000,13,"normal","excellent","5 cylinders","gas",126000,"clean","automatic","fwd","mid-size","sedan","grey","very-high",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.29404964010203
"4216",4215,5995,12,"normal","like new","4 cylinders","gas",161154,"clean","automatic","fwd","mid-size","sedan","white","very-high",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.69868106746161
"4217",4216,15999,40,"normal","excellent","6 cylinders","gas",117000,"clean","manual","4wd","compact","convertible","white","very-high",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.68028149926871
"4218",4217,6500,14,"normal","good","4 cylinders","gas",176333,"clean","automatic","fwd","full-size","sedan","blue","very-high",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.77955745588373
"4219",4218,4500,16,"normal","excellent","4 cylinders","gas",138000,"clean","automatic","fwd","mid-size","sedan","custom","very-high",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.41183267575841
"4220",4219,5000,14,"normal","excellent","6 cylinders","gas",182000,"clean","automatic","rwd","full-size","SUV","custom","very-high",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.51719319141624
"4221",4220,79900,0,"luxury","like new","8 cylinders","gas",3000,"clean","automatic","4wd","full-size","SUV","white","low",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.2885311317544
"4222",4221,5900,11,"normal","excellent","6 cylinders","gas",164400,"clean","automatic","4wd","mid-size","SUV","silver","very-high",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.68270762989381
"4223",4222,9900,8,"normal","excellent","6 cylinders","gas",117038,"clean","automatic","rwd","mid-size","convertible","blue","very-high",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.20029003612268
"4224",4223,18800,8,"normal","excellent","8 cylinders","diesel",266538,"clean","automatic","4wd","full-size","truck","white","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.84161214881804
"4225",4224,11500,6,"normal","excellent","4 cylinders","gas",92000,"clean","automatic","4wd","mid-size","SUV","red","very-high",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.35010231435134
"4226",4225,78900,0,"luxury","like new","8 cylinders","gas",3200,"clean","automatic","4wd","full-size","SUV","white","low",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.275936506834
"4227",4226,9750,45,"normal","excellent","8 cylinders","gas",54000,"clean","automatic","rwd","compact","coupe","silver","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.18502256399189
"4228",4227,55000,2,"normal","like new","8 cylinders","gas",7000,"lien","manual","rwd","compact","coupe","blue","average",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.9150884642146
"4229",4228,8800,16,"normal","excellent","8 cylinders","gas",138000,"clean","automatic","rwd","full-size","van","white","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.0825070004663
"4230",4229,8700,7,"normal","excellent","6 cylinders","gas",88000,"clean","automatic","fwd","full-size","sedan","black","very-high",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.07107830464268
"4231",4230,29900,9,"normal","excellent","8 cylinders","diesel",165562,"clean","automatic","4wd","full-size","truck","brown","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10.3056137593788
"4232",4231,20800,9,"luxury","excellent","8 cylinders","gas",125000,"clean","automatic","4wd","full-size","SUV","white","very-high",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.94270826568941
"4233",4232,3750,18,"normal","good","6 cylinders","gas",167000,"clean","automatic","fwd","mid-size","sedan","silver","very-high",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.22951111896446
"4234",4233,19989,5,"luxury","excellent","4 cylinders","gas",46530,"clean","automatic","rwd","sub-compact","coupe","red","high",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.90293740123065
"4235",4234,3350,12,"normal","good","4 cylinders","gas",160000,"clean","automatic","fwd","compact","sedan","silver","very-high",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.11671562481911
"4236",4235,25850,9,"normal","excellent","8 cylinders","diesel",84339,"clean","automatic","rwd","full-size","truck","white","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.1600658799366
"4237",4236,3490,16,"normal","good","6 cylinders","gas",222000,"clean","manual","4wd","full-size","SUV","blue","very-high",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.15765701519647
"4238",4237,29000,9,"normal","excellent","8 cylinders","diesel",152965,"clean","automatic","4wd","full-size","truck","white","very-high",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.2750511089686
