,price,years_old,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color
265,8500,9.0,normal,excellent,6 cylinders,gas,170040.0,rebuilt,automatic,fwd,mid-size,mini-van,grey
266,47795,1.0,normal,like new,8 cylinders,gas,16101.0,clean,automatic,4wd,full-size,truck,black
267,5800,7.0,normal,good,4 cylinders,gas,74500.0,clean,automatic,fwd,compact,hatchback,orange
268,26500,4.0,normal,excellent,8 cylinders,diesel,206354.0,clean,automatic,4wd,full-size,truck,white
269,33900,5.0,normal,excellent,8 cylinders,gas,94990.0,clean,automatic,4wd,full-size,truck,white
270,33900,5.0,normal,excellent,8 cylinders,gas,94990.0,clean,automatic,4wd,full-size,truck,white
271,27500,9.0,normal,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white
272,27500,9.0,normal,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white
273,11900,7.0,normal,excellent,6 cylinders,diesel,160136.0,clean,automatic,4wd,mid-size,SUV,blue
274,21900,8.0,luxury,excellent,8 cylinders,gas,99825.0,clean,automatic,rwd,full-size,convertible,silver
275,36495,3.0,normal,excellent,8 cylinders,gas,37473.0,clean,automatic,4wd,full-size,truck,silver
276,34550,1.0,normal,excellent,8 cylinders,gas,42125.0,clean,automatic,4wd,full-size,truck,white
277,45450,1.0,normal,new,8 cylinders,gas,9281.0,clean,automatic,4wd,full-size,truck,blue
278,44995,4.0,normal,excellent,8 cylinders,diesel,110066.0,clean,automatic,4wd,full-size,truck,silver
279,87950,13.0,luxury,excellent,8 cylinders,gas,44250.0,clean,automatic,rwd,compact,convertible,red
280,36950,4.0,normal,like new,8 cylinders,gas,57505.0,clean,automatic,4wd,full-size,truck,white
281,2500,23.0,normal,good,6 cylinders,gas,187000.0,clean,automatic,4wd,full-size,SUV,custom
282,8500,20.0,normal,good,6 cylinders,gas,180000.0,clean,automatic,rwd,mid-size,pickup,black
283,4000,18.0,normal,good,6 cylinders,gas,139020.0,clean,automatic,rwd,mid-size,pickup,white
284,2500,14.0,normal,good,4 cylinders,gas,189123.0,clean,automatic,fwd,compact,sedan,red
285,21312,2.0,normal,excellent,8 cylinders,gas,112300.0,lien,automatic,rwd,full-size,truck,white
286,3300,21.0,normal,good,6 cylinders,gas,166456.0,clean,automatic,rwd,full-size,pickup,custom
287,4995,10.0,normal,good,6 cylinders,gas,108456.0,clean,automatic,fwd,full-size,sedan,brown
288,8995,4.0,normal,excellent,6 cylinders,gas,133103.0,clean,automatic,fwd,full-size,van,silver
289,11995,7.0,normal,excellent,6 cylinders,gas,127439.0,clean,automatic,fwd,full-size,SUV,grey
290,13450,8.0,normal,excellent,8 cylinders,gas,106491.0,clean,automatic,rwd,full-size,truck,green
291,13950,11.0,luxury,good,4 cylinders,gas,136573.0,clean,automatic,4wd,mid-size,coupe,black
292,20800,15.0,normal,excellent,10 cylinders,gas,142000.0,clean,automatic,rwd,full-size,truck,red
293,5300,14.0,normal,good,4 cylinders,gas,101500.0,clean,automatic,fwd,compact,hatchback,blue
294,4900,13.0,luxury,excellent,6 cylinders,gas,144323.0,clean,automatic,rwd,mid-size,sedan,black
295,12995,12.0,normal,excellent,8 cylinders,gas,128415.0,clean,automatic,rwd,full-size,SUV,white
296,5500,13.0,normal,good,4 cylinders,gas,71300.0,clean,manual,fwd,compact,coupe,grey
297,5500,7.0,normal,good,4 cylinders,gas,58760.0,clean,manual,fwd,compact,hatchback,red
298,19900,12.0,normal,excellent,8 cylinders,diesel,160658.0,clean,automatic,4wd,full-size,truck,grey
299,13900,6.0,luxury,excellent,4 cylinders,gas,102473.0,clean,automatic,fwd,full-size,sedan,black
300,12900,13.0,luxury,excellent,8 cylinders,gas,100194.0,clean,automatic,4wd,full-size,sedan,silver
301,12900,12.0,luxury,excellent,8 cylinders,gas,143684.0,clean,automatic,rwd,full-size,SUV,blue
302,11799,13.0,luxury,excellent,8 cylinders,gas,117816.0,clean,automatic,4wd,full-size,SUV,white
303,4900,15.0,normal,excellent,4 cylinders,gas,126626.0,clean,automatic,fwd,full-size,sedan,silver
304,13900,8.0,normal,excellent,8 cylinders,gas,114484.0,clean,automatic,rwd,full-size,SUV,black
305,8900,9.0,normal,excellent,6 cylinders,gas,102100.0,clean,automatic,fwd,full-size,SUV,red
306,14500,5.0,normal,excellent,4 cylinders,gas,41500.0,clean,automatic,fwd,full-size,sedan,white
307,3499,11.0,normal,excellent,4 cylinders,gas,165000.0,clean,automatic,fwd,mid-size,sedan,white
308,3500,14.0,normal,excellent,6 cylinders,gas,134000.0,clean,automatic,fwd,full-size,SUV,black
309,3500,10.0,normal,excellent,4 cylinders,gas,134000.0,clean,automatic,fwd,full-size,sedan,silver
310,4435,10.0,normal,good,5 cylinders,gas,126573.0,clean,automatic,fwd,mid-size,sedan,black
311,2500,18.0,normal,good,8 cylinders,gas,260000.0,clean,automatic,rwd,full-size,truck,green
312,12000,24.0,normal,like new,8 cylinders,gas,160000.0,clean,automatic,rwd,full-size,other,red
313,4600,12.0,normal,good,6 cylinders,gas,141225.0,clean,automatic,fwd,mid-size,SUV,purple
314,5750,11.0,normal,good,6 cylinders,gas,173000.0,clean,automatic,fwd,full-size,mini-van,silver
315,34950,4.0,normal,excellent,8 cylinders,gas,37296.0,clean,automatic,4wd,full-size,truck,black
316,6500,8.0,normal,excellent,4 cylinders,gas,105000.0,clean,automatic,fwd,compact,hatchback,black
317,3000,9.0,normal,good,4 cylinders,gas,130000.0,clean,automatic,fwd,compact,coupe,silver
318,1999,17.0,normal,good,4 cylinders,gas,180000.0,clean,automatic,fwd,full-size,sedan,red
319,19900,3.0,normal,good,8 cylinders,gas,49508.0,clean,automatic,rwd,full-size,truck,white
320,14900,7.0,normal,excellent,6 cylinders,gas,125338.0,clean,automatic,fwd,full-size,SUV,black
321,4900,14.0,normal,good,4 cylinders,gas,135400.0,clean,automatic,fwd,compact,coupe,blue
322,6000,9.0,normal,good,6 cylinders,gas,144000.0,clean,automatic,fwd,full-size,mini-van,black
323,15000,16.0,luxury,like new,8 cylinders,gas,93000.0,clean,automatic,4wd,full-size,truck,white
324,16499,10.0,luxury,excellent,8 cylinders,gas,65000.0,clean,automatic,rwd,mid-size,coupe,grey
325,28750,6.0,normal,excellent,8 cylinders,gas,91184.0,clean,automatic,4wd,full-size,truck,black
326,9950,12.0,normal,like new,8 cylinders,gas,142310.0,clean,automatic,4wd,full-size,pickup,black
327,14995,5.0,normal,excellent,4 cylinders,gas,63411.0,clean,automatic,fwd,full-size,SUV,black
328,21999,1.0,normal,excellent,4 cylinders,gas,21855.0,clean,automatic,rwd,full-size,SUV,silver
329,34999,5.0,normal,excellent,8 cylinders,gas,40561.0,clean,automatic,4wd,full-size,SUV,custom
330,12900,13.0,luxury,excellent,8 cylinders,gas,113113.0,clean,automatic,4wd,full-size,SUV,silver
331,13900,10.0,luxury,excellent,8 cylinders,gas,122311.0,clean,automatic,rwd,full-size,SUV,black
332,20900,12.0,normal,excellent,8 cylinders,diesel,185527.0,clean,automatic,4wd,full-size,truck,black
333,17900,9.0,luxury,excellent,8 cylinders,gas,72513.0,clean,automatic,4wd,full-size,sedan,white
334,14900,6.0,luxury,excellent,4 cylinders,gas,89754.0,clean,automatic,rwd,full-size,sedan,black
335,11900,6.0,normal,excellent,6 cylinders,gas,114336.0,clean,automatic,rwd,full-size,sedan,blue
336,19900,15.0,normal,excellent,8 cylinders,gas,51715.0,clean,automatic,rwd,full-size,coupe,silver
337,8900,7.0,normal,excellent,4 cylinders,gas,99508.0,clean,automatic,fwd,full-size,coupe,black
338,11900,6.0,normal,excellent,4 cylinders,gas,71496.0,clean,automatic,fwd,compact,coupe,red
339,24900,6.0,normal,excellent,8 cylinders,gas,96069.0,clean,automatic,4wd,full-size,truck,brown
340,18900,10.0,luxury,excellent,8 cylinders,gas,113630.0,clean,automatic,4wd,full-size,SUV,white
341,26980,6.0,normal,excellent,8 cylinders,diesel,147337.0,clean,automatic,4wd,full-size,truck,white
342,2499,14.0,normal,excellent,6 cylinders,gas,117000.0,clean,automatic,fwd,mid-size,sedan,silver
343,22990,5.0,luxury,excellent,4 cylinders,diesel,96506.0,clean,automatic,rwd,full-size,wagon,white
344,0,12.0,normal,good,4 cylinders,gas,131700.0,clean,automatic,fwd,compact,hatchback,red
345,0,16.0,normal,good,8 cylinders,gas,128400.0,clean,automatic,4wd,mid-size,SUV,black
346,0,12.0,normal,good,6 cylinders,gas,73700.0,clean,automatic,fwd,mid-size,sedan,green
347,0,15.0,normal,good,4 cylinders,gas,77200.0,clean,automatic,fwd,compact,sedan,grey
348,4500,20.0,normal,good,8 cylinders,gas,226046.0,clean,automatic,rwd,full-size,pickup,red
349,7500,18.0,normal,excellent,8 cylinders,gas,162144.0,clean,automatic,rwd,full-size,pickup,white
350,900,41.0,normal,fair,8 cylinders,gas,103000.0,clean,automatic,fwd,full-size,coupe,grey
351,0,11.0,normal,good,4 cylinders,gas,107900.0,clean,automatic,fwd,mid-size,sedan,blue
352,14990,14.0,normal,good,8 cylinders,diesel,205182.0,clean,automatic,4wd,full-size,truck,blue
353,85,11.0,normal,good,6 cylinders,gas,91056.0,clean,automatic,fwd,full-size,van,blue
354,85,9.0,normal,good,4 cylinders,gas,113438.0,clean,automatic,fwd,mid-size,sedan,green
355,85,12.0,normal,good,8 cylinders,gas,159960.0,clean,automatic,4wd,full-size,truck,blue
356,85,8.0,normal,good,4 cylinders,gas,152228.0,clean,automatic,fwd,mid-size,sedan,red
357,3100,13.0,normal,good,4 cylinders,gas,135000.0,clean,automatic,fwd,compact,sedan,white
358,2000,21.0,normal,excellent,8 cylinders,gas,174000.0,clean,automatic,rwd,full-size,pickup,white
359,2900,15.0,normal,excellent,6 cylinders,gas,126000.0,clean,automatic,rwd,mid-size,SUV,black
360,2000,13.0,normal,excellent,8 cylinders,gas,174000.0,clean,automatic,rwd,full-size,van,white
361,2999,25.0,normal,good,6 cylinders,gas,150000.0,clean,automatic,rwd,full-size,truck,red
362,31999,4.0,normal,like new,6 cylinders,gas,26100.0,clean,automatic,4wd,full-size,pickup,red
363,18500,4.0,normal,like new,8 cylinders,diesel,71000.0,clean,automatic,4wd,full-size,truck,white
364,2000,12.0,normal,good,8 cylinders,gas,172000.0,clean,automatic,rwd,full-size,van,white
365,6900,21.0,normal,good,8 cylinders,gas,170000.0,clean,automatic,rwd,full-size,truck,white
366,1500,18.0,normal,good,8 cylinders,gas,170000.0,clean,automatic,rwd,full-size,SUV,grey
367,5500,10.0,normal,good,6 cylinders,gas,90113.0,clean,automatic,fwd,mid-size,convertible,white
368,49990,2.0,normal,excellent,8 cylinders,diesel,40657.0,clean,automatic,4wd,full-size,pickup,white
369,20990,7.0,luxury,excellent,6 cylinders,gas,108684.0,clean,automatic,4wd,full-size,sedan,grey
370,3500,15.0,normal,good,4 cylinders,gas,145479.0,clean,automatic,fwd,mid-size,SUV,blue
371,3500,12.0,normal,good,4 cylinders,gas,137918.0,clean,automatic,fwd,compact,sedan,blue
372,6950,7.0,normal,excellent,4 cylinders,gas,113945.0,clean,automatic,fwd,sub-compact,SUV,grey
373,8950,9.0,normal,excellent,4 cylinders,gas,130465.0,clean,automatic,fwd,mid-size,SUV,red
374,3699,16.0,normal,excellent,5 cylinders,gas,101256.0,clean,automatic,fwd,mid-size,convertible,grey
375,28990,3.0,luxury,excellent,4 cylinders,gas,35339.0,clean,automatic,fwd,full-size,SUV,white
376,1750,23.0,normal,good,6 cylinders,gas,163000.0,clean,automatic,4wd,mid-size,SUV,green
377,31990,3.0,luxury,excellent,4 cylinders,gas,40149.0,clean,automatic,rwd,compact,coupe,black
378,22990,4.0,luxury,excellent,4 cylinders,gas,69998.0,clean,automatic,rwd,compact,convertible,white
379,4600,16.0,normal,excellent,6 cylinders,gas,54000.0,clean,automatic,fwd,mid-size,sedan,white
380,9300,5.0,normal,excellent,4 cylinders,gas,20800.0,clean,automatic,fwd,compact,hatchback,silver
381,0,11.0,normal,good,4 cylinders,gas,136000.0,clean,automatic,fwd,compact,sedan,silver
382,1500,26.0,normal,good,4 cylinders,gas,208475.0,clean,automatic,fwd,full-size,van,grey
383,2995,14.0,normal,good,6 cylinders,gas,0.0,clean,automatic,rwd,full-size,SUV,silver
384,28999,4.0,normal,excellent,8 cylinders,gas,87191.0,clean,automatic,4wd,full-size,truck,custom
385,10995,6.0,normal,excellent,6 cylinders,gas,151857.0,clean,automatic,fwd,full-size,SUV,brown
386,11999,5.0,normal,excellent,4 cylinders,gas,70873.0,clean,automatic,fwd,full-size,sedan,grey
387,12999,4.0,normal,excellent,4 cylinders,gas,49454.0,clean,automatic,fwd,mid-size,hatchback,grey
388,29500,3.0,normal,like new,8 cylinders,gas,44713.0,clean,automatic,rwd,compact,coupe,silver
389,7500,25.0,normal,excellent,8 cylinders,gas,98000.0,clean,automatic,4wd,full-size,SUV,black
390,2500,16.0,luxury,fair,8 cylinders,gas,250.0,clean,automatic,4wd,full-size,SUV,white
391,6850,18.0,normal,excellent,8 cylinders,gas,208397.0,clean,automatic,rwd,full-size,pickup,black
392,7500,14.0,normal,good,8 cylinders,gas,142000.0,clean,automatic,rwd,full-size,SUV,blue
393,3800,23.0,normal,good,4 cylinders,gas,199000.0,clean,manual,rwd,compact,truck,green
394,8900,12.0,luxury,excellent,6 cylinders,gas,156000.0,clean,automatic,fwd,full-size,SUV,grey
395,16495,8.0,luxury,good,6 cylinders,gas,237439.0,clean,automatic,rwd,full-size,van,white
396,17995,10.0,normal,good,6 cylinders,gas,113695.0,clean,automatic,rwd,full-size,truck,brown
397,22995,4.0,normal,good,6 cylinders,gas,101976.0,clean,automatic,fwd,full-size,van,white
398,24995,6.0,normal,good,8 cylinders,gas,128010.0,clean,automatic,4wd,full-size,truck,blue
399,10995,11.0,luxury,good,6 cylinders,gas,135531.0,clean,automatic,4wd,full-size,SUV,silver
400,10995,13.0,normal,good,8 cylinders,gas,206671.0,clean,automatic,rwd,full-size,truck,silver
401,7995,14.0,normal,good,4 cylinders,gas,142911.0,clean,manual,4wd,full-size,SUV,silver
402,24995,5.0,normal,good,8 cylinders,gas,129699.0,clean,automatic,rwd,full-size,truck,grey
403,18995,7.0,normal,good,6 cylinders,gas,166509.0,clean,automatic,rwd,full-size,truck,black
404,14680,1.0,normal,excellent,4 cylinders,gas,14164.0,clean,automatic,fwd,compact,sedan,white
405,9180,5.0,normal,excellent,4 cylinders,gas,90670.0,clean,automatic,fwd,mid-size,SUV,brown
406,11500,11.0,normal,excellent,8 cylinders,gas,163679.0,clean,automatic,4wd,full-size,truck,white
407,6999,13.0,normal,excellent,6 cylinders,gas,111152.0,clean,automatic,4wd,mid-size,SUV,white
408,10995,4.0,normal,excellent,4 cylinders,gas,84779.0,clean,automatic,fwd,compact,sedan,black
409,6995,17.0,normal,excellent,8 cylinders,gas,149051.0,clean,automatic,rwd,full-size,truck,blue
410,11480,7.0,normal,excellent,8 cylinders,gas,156300.0,clean,automatic,fwd,full-size,truck,silver
411,9500,9.0,normal,excellent,8 cylinders,gas,173887.0,clean,automatic,rwd,full-size,SUV,white
412,22990,6.0,normal,excellent,8 cylinders,gas,75206.0,clean,automatic,rwd,full-size,truck,black
413,10995,6.0,normal,excellent,4 cylinders,gas,93267.0,clean,automatic,fwd,full-size,SUV,grey
414,6995,12.0,normal,excellent,6 cylinders,gas,132148.0,clean,automatic,rwd,mid-size,sedan,black
415,7995,8.0,normal,excellent,6 cylinders,gas,97381.0,clean,automatic,fwd,full-size,van,silver
416,9995,6.0,normal,excellent,4 cylinders,gas,60592.0,clean,automatic,fwd,compact,sedan,white
417,8680,8.0,normal,excellent,4 cylinders,gas,69330.0,clean,automatic,fwd,compact,sedan,grey
418,25995,5.0,normal,good,8 cylinders,gas,174699.0,clean,automatic,4wd,full-size,truck,white
419,6995,12.0,normal,good,4 cylinders,gas,93982.0,clean,automatic,fwd,full-size,SUV,silver
420,18995,8.0,normal,good,6 cylinders,gas,114733.0,clean,automatic,fwd,full-size,van,grey
421,9995,7.0,normal,good,4 cylinders,gas,115067.0,clean,automatic,fwd,full-size,SUV,grey
422,7995,8.0,normal,excellent,6 cylinders,gas,97406.0,clean,automatic,fwd,mid-size,SUV,brown
423,7995,5.0,normal,excellent,4 cylinders,gas,94716.0,clean,automatic,fwd,compact,hatchback,white
424,10995,4.0,normal,excellent,4 cylinders,gas,86330.0,clean,automatic,fwd,compact,sedan,black
425,26900,5.0,normal,excellent,6 cylinders,gas,61478.0,clean,automatic,4wd,mid-size,SUV,red
426,2800,12.0,normal,good,6 cylinders,gas,209000.0,clean,automatic,fwd,mid-size,sedan,silver
427,500,1.0,normal,excellent,4 cylinders,other,19745.0,clean,automatic,fwd,compact,sedan,black
428,5200,31.0,normal,good,8 cylinders,gas,100000.0,clean,automatic,rwd,full-size,pickup,blue
429,7950,12.0,luxury,good,6 cylinders,gas,124600.0,clean,automatic,fwd,mid-size,wagon,white
430,799,1.0,normal,excellent,4 cylinders,other,37262.0,clean,automatic,fwd,compact,SUV,grey
431,999,2.0,normal,excellent,4 cylinders,other,41032.0,clean,automatic,fwd,compact,sedan,grey
432,1000,1.0,normal,excellent,4 cylinders,other,50453.0,clean,automatic,fwd,compact,sedan,white
433,11995,6.0,luxury,like new,4 cylinders,gas,92109.0,clean,automatic,rwd,mid-size,sedan,black
434,3500,15.0,normal,good,4 cylinders,gas,99800.0,clean,automatic,fwd,compact,sedan,green
435,15000,7.0,normal,like new,6 cylinders,gas,45000.0,clean,automatic,fwd,compact,sedan,custom
436,3995,11.0,normal,excellent,4 cylinders,gas,187903.0,clean,automatic,fwd,full-size,SUV,brown
437,3200,16.0,normal,good,4 cylinders,gas,98062.0,clean,automatic,fwd,compact,hatchback,black
438,6600,9.0,normal,excellent,4 cylinders,gas,117000.0,clean,automatic,fwd,full-size,sedan,silver
439,2950,15.0,normal,good,6 cylinders,gas,235730.0,clean,automatic,rwd,full-size,SUV,blue
440,14500,22.0,normal,good,8 cylinders,gas,103000.0,clean,automatic,rwd,mid-size,coupe,silver
441,4600,10.0,normal,excellent,4 cylinders,gas,182296.0,clean,automatic,fwd,compact,sedan,white
442,4950,16.0,luxury,excellent,8 cylinders,gas,106220.0,clean,automatic,rwd,mid-size,sedan,black
443,1750,15.0,normal,good,6 cylinders,gas,164675.0,clean,automatic,rwd,full-size,SUV,black
444,2450,27.0,normal,good,4 cylinders,gas,272025.0,clean,manual,fwd,sub-compact,hatchback,red
445,13900,4.0,normal,like new,4 cylinders,gas,24200.0,clean,manual,4wd,mid-size,sedan,grey
446,2000,10.0,normal,good,4 cylinders,gas,75000.0,parts only,automatic,fwd,mid-size,sedan,silver
447,2600,16.0,normal,good,6 cylinders,gas,147000.0,clean,automatic,fwd,full-size,sedan,grey
448,3900,11.0,normal,excellent,6 cylinders,gas,122186.0,clean,automatic,fwd,mid-size,sedan,black
449,37999,9.0,normal,excellent,8 cylinders,diesel,69123.0,clean,automatic,4wd,full-size,truck,black
450,999,2.0,normal,excellent,4 cylinders,other,50465.0,clean,automatic,fwd,compact,SUV,black
451,6300,19.0,normal,good,8 cylinders,gas,183000.0,clean,automatic,rwd,full-size,van,brown
452,3900,13.0,normal,excellent,4 cylinders,gas,184.0,clean,automatic,fwd,full-size,sedan,white
453,1000,13.0,normal,good,8 cylinders,gas,117403.0,clean,automatic,fwd,full-size,sedan,silver
454,1995,6.0,normal,good,6 cylinders,gas,57189.0,clean,automatic,rwd,compact,coupe,black
455,7900,13.0,luxury,excellent,8 cylinders,gas,157000.0,clean,automatic,4wd,full-size,SUV,silver
456,2800,13.0,normal,fair,4 cylinders,gas,152000.0,clean,automatic,fwd,mid-size,coupe,black
457,3000,11.0,normal,good,4 cylinders,gas,80497.0,clean,manual,4wd,mid-size,sedan,black
458,1500,12.0,normal,good,8 cylinders,gas,173194.0,clean,automatic,rwd,full-size,SUV,grey
459,16450,5.0,luxury,like new,4 cylinders,diesel,15367.0,clean,automatic,fwd,mid-size,sedan,black
460,3000,7.0,luxury,good,6 cylinders,gas,96091.0,clean,automatic,rwd,full-size,sedan,silver
461,8950,7.0,normal,excellent,4 cylinders,diesel,38993.0,clean,automatic,fwd,mid-size,sedan,blue
462,6550,6.0,normal,excellent,4 cylinders,gas,100884.0,clean,automatic,fwd,full-size,sedan,white
463,12500,4.0,normal,good,4 cylinders,gas,60000.0,clean,automatic,fwd,full-size,sedan,silver
464,6995,13.0,normal,excellent,6 cylinders,gas,79305.0,clean,automatic,fwd,mid-size,sedan,white
465,6995,10.0,normal,excellent,4 cylinders,gas,110528.0,clean,automatic,fwd,compact,sedan,silver
466,1950,17.0,luxury,good,6 cylinders,gas,198000.0,clean,automatic,rwd,mid-size,sedan,white
467,6750,12.0,normal,excellent,6 cylinders,gas,136900.0,clean,automatic,rwd,mid-size,SUV,black
468,1,8.0,normal,excellent,8 cylinders,gas,109211.0,clean,automatic,4wd,full-size,pickup,black
469,10995,6.0,normal,excellent,4 cylinders,gas,98274.0,clean,automatic,fwd,mid-size,SUV,orange
